"iso","country","sex","age","agegroup","educ","edugroup","edu.complete","freqgroup","pref_type","thc_avg","thc_label","cast_tot","highrisk","cw_tot_flowers","cw_tot_resin","total_flower","total_resin","total_cannabis","total_cannabis_useday","total_thc","thc_units_total","thc_units_useday","resp_total","resp_sexage","resp_sexageedu"
"SK","Slovakia","men",32,"25-34",3,"mid",TRUE,"1-9","flower",0.075,"5-9.9%",6,"low",NA,NA,4.28499984741211,NA,4.28499984741211,0.499999982195112,0.321,64.2,7.49124854142357,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",23,"18-24",4,"high",TRUE,"29-30","flower",0.175,"15-19.9%",7,"high",NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",21,"18-24",3,"mid",TRUE,"1-9","flower",0.275,"25-29.9%",9,"high",60,NA,4,NA,4,1,1.1,220,55,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",25,"25-34",4,"high",TRUE,"1-9","flower",NA,"unknown",1,"low",NA,NA,0.5,NA,0.5,0.166666666666667,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",24,"18-24",3,"mid",TRUE,"20-28","flower",NA,"unknown",11,"high",NA,NA,9.42700004577637,NA,9.42700004577637,0.366666668447155,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",38,"35-44",3,"mid",TRUE,"20-28","flower",0.025,"0-4.9%",3,"low",20,NA,19.2824993133545,NA,19.2824993133545,0.749999973292668,0.482,96.4,3.74951380785687,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",33,"25-34",3,"mid",TRUE,"29-30","flower",0.025,"0-4.9%",3,"low",15,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",37,"35-44",3,"mid",TRUE,"29-30","flower",0.125,"10-14.9%",12,"high",30,NA,25.7100009918213,NA,25.7100009918213,0.857142890209078,3.214,642.8,21.4302383730622,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",35,"35-44",2,"low",TRUE,"20-28","flower",0.175,"15-19.9%",12,"high",21.425,NA,68.5599975585938,NA,68.5599975585938,3.19999988604872,11.998,2399.6,112,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",23,"18-24",3,"mid",TRUE,"1-9","flower",NA,"unknown",0,"low",NA,NA,1.60000002384186,NA,1.60000002384186,0.400000005960464,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",32,"25-34",4,"high",TRUE,"29-30","flower",NA,"unknown",9,"high",42.85,NA,20.2466239929199,NA,20.2466239929199,0.674999966425068,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","other",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",22,"18-24",4,"high",TRUE,"29-30","flower",0.175,"15-19.9%",13,"high",3,NA,2.99950003623962,NA,2.99950003623962,0.100000001208189,0.525,105,3.50058343057176,636,636,281
"SK","Slovakia","women",29,"25-34",4,"high",TRUE,"1-9","flower",NA,"unknown",3,"low",NA,NA,0.300000011920929,NA,0.300000011920929,0.150000005960464,NA,NA,NA,636,636,281
"SK","Slovakia","women",32,"25-34",4,"high",TRUE,"29-30","flower",0.125,"10-14.9%",7,"high",NA,NA,2.26666665077209,NA,2.26666665077209,0.0755555550257365,0.283,56.6,1.88666666666667,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",38,"35-44",4,"high",TRUE,"29-30","flower",NA,"unknown",5,"low",10.7125,NA,3.77080011367798,NA,3.77080011367798,0.125714289504183,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","other",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",25,"25-34",4,"high",TRUE,"20-28","flower",0.075,"5-9.9%",8,"high",NA,NA,16.533332824707,NA,16.533332824707,0.826666641235352,1.24,248,12.4,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",28,"25-34",4,"high",TRUE,"1-9","flower",NA,"unknown",7,"high",1.5,NA,0.932000041007996,NA,0.932000041007996,0.155333340167999,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",29,"25-34",3,"mid",TRUE,"29-30","flower",0.125,"10-14.9%",11,"high",NA,NA,29.1380004882812,NA,29.1380004882812,0.971428587707326,3.642,728.4,24.2840473412235,636,636,281
"SK","Slovakia","women",30,"25-34",4,"high",TRUE,"10-19","flower",0.225,"20-24.9%",3,"low",0.5,NA,0.75,NA,0.75,0.075,0.169,33.8,3.38,636,636,281
"SK","Slovakia","men",27,"25-34",4,"high",TRUE,"29-30","flower",0.175,"15-19.9%",10,"high",42.85,NA,15.3000001907349,NA,15.3000001907349,0.527586213473616,2.678,535.6,18.4689655172414,636,636,281
"SK","Slovakia","men",35,"35-44",3,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",12,"high",34.28,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",31,"25-34",4,"high",TRUE,"1-9","flower",0.125,"10-14.9%",3,"low",0.1,NA,0.00250000017695129,NA,0.00250000017695129,0.00125000008847564,0,0,0,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","other",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",40,"35-44",4,"high",TRUE,"29-30","other",0.3,"30%+",9,"high",9,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",36,"35-44",3,"mid",TRUE,NA,"flower",0.125,"10-14.9%",11,"high",NA,NA,3.4280002117157,NA,3.4280002117157,NA,0.429,85.8,NA,636,636,281
"SK","Slovakia","men",25,"25-34",4,"high",TRUE,"29-30","flower",0.125,"10-14.9%",11,"high",30,NA,13.7120008468628,NA,13.7120008468628,0.457142885376322,1.714,342.8,11.4285714285714,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",23,"18-24",3,"mid",TRUE,"20-28","flower",0.125,"10-14.9%",12,"high",8.57,NA,2.70000004768372,NA,2.70000004768372,0.100000001766064,0.338,67.6,2.5037037037037,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,NA,NA,0.5,NA,0.5,0.5,NA,NA,NA,636,636,281
"SK","Slovakia","men",23,"18-24",4,"high",TRUE,"10-19","flower",0.225,"20-24.9%",4,"low",3,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",29,"25-34",4,"high",TRUE,NA,"flower",NA,"unknown",3,"low",NA,NA,0.107124999165535,NA,0.107124999165535,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",28,"25-34",4,"high",TRUE,"1-9","flower",NA,"unknown",2,"low",0.2,NA,0.600000023841858,NA,0.600000023841858,0.200000007947286,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",26,"25-34",4,"high",TRUE,"20-28","flower",NA,"unknown",6,"low",12,6,5.35624980926514,NA,5.35624980926514,0.249999991097556,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",24,"18-24",3,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",8,"high",45,NA,10.7124996185303,NA,10.7124996185303,0.41666665182926,1.875,375,14.585764294049,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",25,"25-34",4,"high",TRUE,"10-19","flower",NA,"unknown",2,"low",NA,NA,2.75000023841858,NA,2.75000023841858,0.183333349227905,NA,NA,NA,636,636,281
"SK","Slovakia","men",25,"25-34",4,"high",TRUE,"29-30","flower",0.175,"15-19.9%",9,"high",60,NA,19.2825012207031,NA,19.2825012207031,0.64285718355403,3.374,674.8,22.4970828471412,636,636,281
"SK","Slovakia","men",32,"25-34",3,"mid",TRUE,"1-9","flower",0.125,"10-14.9%",0,"low",1,NA,0.0833333358168602,NA,0.0833333358168602,0.0833333358168602,0.01,2,2,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",21,"18-24",2,"low",TRUE,"1-9","flower",0.125,"10-14.9%",6,"low",NA,NA,1.5,NA,1.5,0.3,0.188,37.6,7.52,636,636,281
"SK","Slovakia","men",38,"35-44",3,"mid",TRUE,"20-28","flower",NA,"unknown",6,"low",NA,NA,0.530000030994415,NA,0.530000030994415,0.0265000015497208,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",36,"35-44",4,"high",TRUE,"29-30","flower",0.175,"15-19.9%",8,"high",NA,NA,11.7837505340576,NA,11.7837505340576,0.392857160662031,2.062,412.4,13.7489581596933,636,636,281
"SK","Slovakia","women",34,"25-34",4,"high",TRUE,"10-19","flower",NA,"unknown",4,"low",NA,NA,0.600000023841858,NA,0.600000023841858,0.0500000019868215,NA,NA,NA,636,636,281
"SK","Slovakia","women",29,"25-34",4,"high",TRUE,NA,"flower",0.175,"15-19.9%",5,"low",2.571,NA,0.85699999332428,NA,0.85699999332428,NA,0.15,30,NA,636,636,281
"SK","Slovakia","men",23,"18-24",4,"high",TRUE,"10-19","flower",0.125,"10-14.9%",6,"low",10,NA,6,NA,6,0.4,0.75,150,10,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",39,"35-44",4,"high",TRUE,"1-9","flower",0.3,"30%+",5,"low",0.25,NA,1.71399998664856,NA,1.71399998664856,0.199999998442072,0.514,102.8,11.9953325554259,636,636,281
"SK","Slovakia","men",28,"25-34",3,"mid",TRUE,"1-9","flower",0.175,"15-19.9%",6,"low",0.12,NA,0.0399999991059303,NA,0.0399999991059303,0.00666666651765506,0.007,1.4,0.233333333333333,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",29,"25-34",3,"mid",TRUE,"20-28","flower",0.075,"5-9.9%",9,"high",NA,NA,9.71266651153564,NA,9.71266651153564,0.377777771743899,0.728,145.6,5.66316608323609,636,636,281
"SK","Slovakia","women",23,"18-24",4,"high",TRUE,"1-9","flower",NA,"unknown",2,"low",0.5,NA,0.25,NA,0.25,0.05,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",24,"18-24",3,"mid",TRUE,"20-28","flower",NA,"unknown",9,"high",8,NA,0.234999999403954,NA,0.234999999403954,0.00939999997615814,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",24,"18-24",2,"low",TRUE,"29-30","flower",0.175,"15-19.9%",10,"high",15,NA,4.38238668441772,NA,4.38238668441772,0.146103906798391,0.767,153.4,5.11418569761627,636,636,281
"SK","Slovakia","women",24,"18-24",4,"high",TRUE,NA,"flower",NA,"unknown",2,"low",NA,NA,0.85699999332428,NA,0.85699999332428,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",35,"35-44",4,"high",TRUE,"10-19","flower",0.225,"20-24.9%",8,"high",3,NA,3.42799997329712,NA,3.42799997329712,0.26666666458943,0.771,154.2,11.9953325554259,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",31,"25-34",4,"high",TRUE,"20-28","other",NA,"unknown",4,"low",6,1,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",23,"18-24",3,"mid",TRUE,"1-9","flower",0.125,"10-14.9%",5,"low",NA,NA,0.0500000007450581,NA,0.0500000007450581,0.0100000001490116,0.006,1.2,0.24,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",22,"18-24",3,"mid",TRUE,"1-9","flower",0.225,"20-24.9%",4,"low",2.7,NA,3.79999995231628,NA,3.79999995231628,0.542857136045183,0.855,171,24.4285714285714,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",22,"18-24",4,"high",TRUE,"1-9","flower",NA,"unknown",4,"low",3,NA,0.833333373069763,NA,0.833333373069763,0.166666674613953,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",33,"25-34",3,"mid",TRUE,"20-28","flower",NA,"unknown",13,"high",10,NA,12.8550004959106,NA,12.8550004959106,0.600000023146354,NA,NA,NA,636,636,281
"SK","Slovakia","men",26,"25-34",2,"low",TRUE,"10-19","flower",0.125,"10-14.9%",11,"high",NA,NA,5.99900007247925,NA,5.99900007247925,0.466666672304881,0.75,150,11.6686114352392,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",28,"25-34",4,"high",TRUE,"1-9","flower",0.125,"10-14.9%",9,"high",8,NA,6.07041645050049,NA,6.07041645050049,0.708333308109742,0.759,151.8,17.7129521586931,636,636,281
"SK","Slovakia","men",21,"18-24",3,"mid",TRUE,"1-9","flower",NA,"unknown",13,"high",NA,NA,2.14249992370605,NA,2.14249992370605,0.249999991097556,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19","other",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",20,"18-24",3,"mid",TRUE,"10-19","other",0.225,"20-24.9%",5,"low",6.4275,2.1425,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",23,"18-24",4,"high",TRUE,"20-28","flower",0.125,"10-14.9%",17,"high",8.57,2.1425,8.56999969482422,NA,8.56999969482422,0.39999998575609,1.071,214.2,9.99766627771295,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",27,"25-34",3,"mid",TRUE,"1-9","flower",0.075,"5-9.9%",4,"low",0.4,NA,0.400000005960464,NA,0.400000005960464,0.200000002980232,0.03,6,3,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,"flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",26,"25-34",3,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",13,"high",15,NA,17.1399993896484,NA,17.1399993896484,0.799999971512179,2.999,599.8,27.9953325554259,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",24,"18-24",2,"low",TRUE,"29-30","flower",0.125,"10-14.9%",15,"high",8,NA,10.2840003967285,NA,10.2840003967285,0.342857156083631,1.286,257.2,8.57476246041007,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",25,"25-34",4,"high",TRUE,"1-9","flower",NA,"unknown",7,"high",NA,NA,0.571333348751068,NA,0.571333348751068,0.133333336931404,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",41,"35-44",4,"high",TRUE,"20-28","flower",0.075,"5-9.9%",7,"high",15,NA,7.28000020980835,NA,7.28000020980835,0.291200008392334,0.546,109.2,4.368,636,636,281
"SK","Slovakia","women",33,"25-34",3,"mid",TRUE,"29-30","flower",NA,"unknown",4,"low",NA,NA,38.7999992370605,NA,38.7999992370605,1.29333330790202,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",42,"35-44",3,"mid",TRUE,"29-30","flower",NA,"unknown",14,"high",20,NA,102.839996337891,NA,102.839996337891,3.42857130648077,NA,NA,NA,636,636,281
"SK","Slovakia","women",21,"18-24",4,"high",TRUE,"1-9","flower",NA,"unknown",1,"low",NA,NA,0.025000000372529,NA,0.025000000372529,0.025000000372529,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","other",27,"25-34",3,"mid",TRUE,"1-9","flower",0.3,"30%+",6,"low",1,NA,1,NA,1,0.5,0.3,60,30,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
